name,team_ID,WAR_bat,WAR_pit,WAR_total,year_ID
Steve Brodie,BSN,3.1,,3.1,1890
Mox McQuery,SYR,3.1,,3.1,1890
Ad Gumbert,BSR,0.3,2.7,3.0,1890
Curt Welch,- - -,3.0,0.0,3.0,1890
John Sowders,BKW,-0.9,3.9,3.0,1890
Frank Knauss,COL,0.7,2.4,3.0,1890
Jesse Burkett,NYG,2.5,0.5,3.0,1890
Tom Brown,BSR,3.0,,3.0,1890
Dave Orr,BKW,3.0,,3.0,1890
Lefty Marr,CIN,2.9,,2.9,1890
Dummy Hoy,BUF,2.9,,2.9,1890
Pud Galvin,PBU,0.0,2.9,2.9,1890
Rasty Wright,- - -,2.9,,2.9,1890
Shorty Fuller,STL,2.8,,2.8,1890
Parson Nicholson,TOL,2.8,,2.8,1890
Ned Hanlon,PBU,2.8,,2.8,1890
Oyster Burns,BRO,2.7,,2.7,1890
Deacon McGuire,RCH,2.7,0.0,2.7,1890
Mickey Welch,NYG,-0.1,2.8,2.7,1890
Duke Farrell,CPI,2.7,,2.7,1890
Sam Thompson,PHI,2.7,,2.7,1890
Charlie Bennett,BSN,2.6,,2.6,1890
Tim Shinnick,LOU,2.6,,2.6,1890
Billy Hart,STL,-0.2,2.8,2.6,1890
Count Campau,STL,2.6,,2.6,1890
Ed Cartwright,STL,2.6,,2.6,1890
George Haddock,BUF,0.4,2.2,2.6,1890
Joe Quinn,BSR,2.6,,2.6,1890
Charlie Hamburg,LOU,2.5,,2.5,1890
Joe Knight,CIN,2.5,,2.5,1890
Cliff Carroll,CHI,2.5,,2.5,1890
Pop Smith,BSN,2.5,,2.5,1890
Tip O'Neill,CPI,2.5,,2.5,1890
Marty Sullivan,BSN,2.5,,2.5,1890
Ice Box Chamberlain,- - -,0.2,2.2,2.4,1890
Connie Mack,BUF,2.4,,2.4,1890
George Tebeau,TOL,2.5,-0.1,2.4,1890
Herman Long,BSN,2.4,,2.4,1890
Charley Bassett,NYG,2.4,,2.4,1890
Doggie Miller,PIT,2.4,,2.4,1890
Tom Daly,BRO,2.4,,2.4,1890
George Wood,PHQ,2.3,,2.3,1890
George Meakim,LOU,-0.2,2.6,2.3,1890
Bill Joyce,BKW,2.3,,2.3,1890
Duke Esper,- - -,0.3,2.0,2.3,1890
Jack O'Brien,PHA,2.3,,2.3,1890
Jim Fogarty,PHQ,2.3,,2.3,1890
Bug Holliday,CIN,2.2,,2.2,1890
Farmer Weaver,LOU,2.2,,2.2,1890
Frank Scheibeck,TOL,2.1,,2.1,1890
Chief Roseman,- - -,2.1,,2.1,1890
Jake Virtue,CLE,2.1,,2.1,1890
Fred Smith,TOL,-0.6,2.7,2.1,1890
Tom Lovett,BRO,-0.4,2.4,2.1,1890
Joe Visner,PBU,2.0,,2.0,1890
Sandy Griffin,RCH,2.0,,2.0,1890
Barney McLaughlin,SYR,1.9,,1.9,1890
Jocko Fields,PBU,1.9,,1.9,1890
Hank Simon,- - -,1.9,,1.9,1890
Charlie Bartson,CPI,0.0,1.9,1.9,1890
Al Maul,PBU,0.3,1.5,1.9,1890
Bob Glenalvin,CHI,1.8,,1.8,1890
Patsy Tebeau,CLI,1.8,,1.8,1890
Tim O'Rourke,SYR,1.8,,1.8,1890
Bones Ely,SYR,1.8,0.0,1.8,1890
Billy Sunday,- - -,1.6,0.0,1.6,1890
Phil Knell,PHQ,-0.4,2.0,1.6,1890
Deacon White,BUF,1.6,0.0,1.6,1890
Henry Gruber,CLI,-0.1,1.7,1.6,1890
Mike Lehane,COL,1.6,,1.6,1890
Jack Doyle,COL,1.6,,1.6,1890
Arlie Latham,- - -,1.6,,1.6,1890
George Davis,CLE,1.6,,1.6,1890
Irv Ray,BAL,1.5,,1.5,1890
Sam Wise,BUF,1.5,,1.5,1890
Sy Sutcliffe,CLI,1.5,,1.5,1890
Bobby Wheelock,COL,1.5,,1.5,1890
Wilbert Robinson,- - -,1.5,,1.5,1890
Willie McGill,CLI,0.0,1.5,1.5,1890
Charlie Duffee,STL,1.5,,1.5,1890
Eddie Burke,- - -,1.5,,1.5,1890
Billy Alvord,TOL,1.4,,1.4,1890
John Munyan,- - -,1.4,,1.4,1890
Jimmy McAleer,CLI,1.4,,1.4,1890
Harry Decker,- - -,1.4,,1.4,1890
Ed Mars,SYR,0.4,1.0,1.4,1890
Lew Whistler,NYG,1.4,,1.4,1890
Arthur Irwin,BSR,1.3,,1.3,1890
Matt Kilroy,BSR,-0.1,1.4,1.3,1890
Bobby Lowe,BSN,1.3,,1.3,1890
Peek-A-Boo Veach,- - -,1.3,,1.3,1890
Ellsworth Cunningham,- - -,-0.8,2.1,1.3,1890
Yank Robinson,PBU,1.3,,1.3,1890
Jersey Bakley,CLI,-0.6,1.8,1.3,1890
Dan Casey,SYR,-0.9,2.2,1.2,1890
Ed Morris,PBU,-0.2,1.5,1.2,1890
Ed Stein,CHI,-0.1,1.3,1.2,1890
Roscoe Coughlin,CHI,0.1,1.1,1.2,1890
Will Calihan,RCH,-1.0,2.2,1.2,1890
Harry Lyons,RCH,1.1,0.0,1.2,1890
Frank Foreman,CIN,-0.2,1.4,1.1,1890
Cy Young,CLE,-0.4,1.6,1.1,1890
Les German,BAL,-0.1,1.2,1.1,1890
Billy O'Brien,BKG,1.1,,1.1,1890
Bill Greenwood,RCH,1.1,,1.1,1890
John Keefe,SYR,-0.3,1.4,1.1,1890
Candy Nelson,BKG,1.0,,1.0,1890
Mike Slattery,NYK,1.0,,1.0,1890
Germany Smith,BRO,1.0,,1.0,1890
Chippy McGarr,BSN,1.0,,1.0,1890
Blondie Purcell,PHA,1.0,,1.0,1890
Joe Mulvey,PHQ,1.0,,1.0,1890
Jumbo Davis,- - -,1.0,,1.0,1890
George Shafer,PHA,1.0,,1.0,1890
Elmer Foster,CHI,1.0,,1.0,1890
Vince Dailey,CLE,1.1,-0.1,1.0,1890
Jack Sharrott,NYG,-0.8,1.8,1.0,1890
Bill Whitrock,STL,-0.2,1.2,1.0,1890
Jack Easton,COL,-0.3,1.2,1.0,1890
Dude Esterbrook,NYG,1.0,,1.0,1890
Chief Zimmer,CLE,0.9,,0.9,1890
Herb Goodall,LOU,0.5,0.5,0.9,1890
Jocko Milligan,PHQ,0.9,,0.9,1890
Lee Viau,- - -,-0.1,1.1,0.9,1890
Bill Husted,PHQ,-0.4,1.3,0.9,1890
Con Murphy,BKW,-0.3,1.1,0.9,1890
Tommy Corcoran,PBU,0.8,,0.8,1890
Lave Cross,PHQ,0.8,,0.8,1890
Emmett Seery,BKW,0.8,,0.8,1890
Tom Kinslow,BKW,0.8,,0.8,1890
Ed Delahanty,CLI,0.8,,0.8,1890
Pete Gilbert,BAL,0.8,,0.8,1890
Bill Daley,BSR,-0.7,1.5,0.8,1890
Fred Pfeffer,CPI,0.7,,0.7,1890
Reddy Mack,BAL,0.7,,0.7,1890
Ezra Lincoln,- - -,-0.3,1.0,0.7,1890
Bill Sowders,PIT,-0.3,1.0,0.7,1890
John Grim,RCH,0.7,0.0,0.7,1890
Edgar Smith,CLE,0.1,0.6,0.7,1890
Harry Raymond,LOU,0.7,,0.7,1890
Bill Vandyke,TOL,0.7,,0.7,1890
Danny Richardson,NYK,0.6,,0.6,1890
John Irwin,BUF,0.6,,0.6,1890
Bill Higgins,- - -,0.6,,0.6,1890
Billy Gumbert,PIT,0.3,0.3,0.6,1890
Pete O'Brien,CHI,0.6,,0.6,1890
Frank Fennelly,BKG,0.6,,0.6,1890
George Hemming,- - -,-0.6,1.1,0.5,1890
Marr Phillips,RCH,0.5,,0.5,1890
Bill Hallman,PHQ,0.5,,0.5,1890
Bill Kuehne,PBU,0.5,,0.5,1890
Pop Schriver,PHI,0.5,,0.5,1890
Mike Sullivan,CHI,-0.3,0.7,0.5,1890
Morgan Murphy,BSR,0.5,,0.5,1890
John Fitzgerald,RCH,0.0,0.5,0.5,1890
Lady Baldwin,- - -,0.1,0.3,0.5,1890
Dave McKeough,RCH,0.5,,0.5,1890
Kid Madden,BSR,-0.2,0.7,0.5,1890
Jack Boyle,CPI,0.5,,0.5,1890
Mickey Hughes,- - -,-0.4,0.8,0.4,1890
Sid Farrar,PHQ,0.4,,0.4,1890
Dan O'Connor,LOU,0.4,,0.4,1890
Mike O'Rourke,BAL,-0.2,0.6,0.4,1890
Ed Pabst,- - -,0.4,,0.4,1890
Leo Smith,RCH,0.4,,0.4,1890
Frank Dwyer,CPI,-0.2,0.6,0.4,1890
Jack Wadsworth,CLE,-0.1,0.5,0.4,1890
Will Smalley,CLE,0.4,,0.4,1890
Jerry Denny,NYG,0.4,,0.4,1890
Jerry Harrington,CIN,0.4,,0.4,1890
Lefty Johnson,BAL,0.4,,0.4,1890
Tun Berger,PIT,0.4,,0.4,1890
Wild Bill Widner,COL,0.0,0.3,0.3,1890
Joe Neale,STL,-0.4,0.7,0.3,1890
Gil Hatfield,NYK,0.4,-0.1,0.3,1890
Jack Carney,- - -,0.3,,0.3,1890
Jack McFetridge,PHI,0.1,0.2,0.3,1890
Jim Field,RCH,0.3,0.0,0.3,1890
Jake Wells,STL,0.3,,0.3,1890
Charlie Ganzel,BSN,0.3,,0.3,1890
Charlie Dewald,CLI,0.1,0.2,0.3,1890
Ed Seward,PHA,-0.5,0.8,0.3,1890
Billy Klusman,STL,0.3,,0.3,1890
Jim Donnelly,STL,0.3,,0.3,1890
George Keefe,BUF,0.2,0.1,0.3,1890
Joe Gerhardt,- - -,0.3,,0.3,1890
Dell Darling,CPI,0.3,,0.3,1890
Bob Miller,RCH,-0.3,0.6,0.3,1890
Norm Baker,BAL,-0.1,0.4,0.3,1890
Dick Buckley,NYG,0.3,,0.3,1890
Pete Weckbecker,LOU,0.3,,0.3,1890
Charlie Sprague,TOL,-0.1,0.4,0.3,1890
Jim Whitney,PHA,-0.1,0.3,0.2,1890
Steve Toole,BKG,0.2,0.0,0.2,1890
Billy Earle,STL,0.2,,0.2,1890
Babe Doty,TOL,0.0,0.2,0.2,1890
Joe Burke,STL,0.2,,0.2,1890
Tom Nagle,CHI,0.2,,0.2,1890
Cinders O'Brien,CLI,-0.9,1.0,0.2,1890
Jack Lynch,BKG,0.2,-0.1,0.1,1890
Dan Shannon,- - -,0.1,,0.1,1890
Charlie Parsons,CLE,0.1,0.0,0.1,1890
John Leighton,SYR,0.1,,0.1,1890
Jerry Hurley,PBU,0.1,,0.1,1890
John Pickett,PHQ,0.1,,0.1,1890
George Nicol,STL,0.1,0.0,0.1,1890
Bill Garfield,CLE,-0.1,0.2,0.1,1890
Mike Jones,LOU,0.2,0.0,0.1,1890
Pete Daniels,PIT,0.1,0.0,0.1,1890
Pop Corkhill,BRO,0.1,,0.1,1890
Spider Clark,BUF,0.1,0.0,0.1,1890
Henry Jones,PIT,0.0,0.1,0.1,1890
Dave Anderson,- - -,-0.4,0.5,0.1,1890
Billy Clingman,CIN,0.1,,0.1,1890
Mike Trost,STL,0.1,,0.1,1890
Mike Morrison,- - -,-0.1,0.2,0.1,1890
Dan Phelan,LOU,0.1,,0.1,1890
William Brown,NYK,0.1,,0.1,1890
George Ziegler,PIT,0.0,0.1,0.1,1890
Harvey Blauvelt,RCH,0.1,-0.1,0.1,1890
Pete Connell,BKG,0.1,,0.1,1890
Louis Graff,SYR,0.1,,0.1,1890
Art Sunday,BKW,0.1,,0.1,1890
John Tener,PBU,0.0,0.1,0.1,1890
Alex Ferson,BUF,0.0,0.0,0.0,1890
Fred Truax,PIT,0.0,,0.0,1890
Phil Routcliffe,PIT,0.0,,0.0,1890
Harry Stine,PHA,0.0,0.0,0.0,1890
Ham Sweigert,PHA,0.0,,0.0,1890
Ed Eiteljorge,CHI,0.0,0.0,0.0,1890
Howard Earl,CHI,0.0,,0.0,1890
George Townsend,BAL,0.0,,0.0,1890
George Proeser,SYR,0.0,,0.0,1890
Dad Meek,STL,0.0,,0.0,1890
Frank Millard,STL,0.0,,0.0,1890
Frank Motz,PHI,0.0,,0.0,1890
Dan Abbott,TOL,0.0,0.0,0.0,1890
Charlie McCullough,- - -,-1.0,1.0,0.0,1890
Gus Williams,BKG,0.1,-0.1,0.0,1890
Pat Friel,SYR,0.0,,0.0,1890
Pop Swett,BSR,0.0,,0.0,1890
General Stafford,BUF,-0.3,0.3,0.0,1890
Fred Doe,- - -,0.0,0.0,0.0,1890
Cub Stricker,CLI,0.0,,0.0,1890
Pat Wright,CHI,0.0,,0.0,1890
Ed Carfrey,PHA,0.0,,0.0,1890
John Coleman,PHI,0.0,0.0,0.0,1890
Malachi Kittridge,CHI,0.0,,0.0,1890
John Taber,BSN,-0.1,0.1,0.0,1890
Jim Adams,STL,0.0,,0.0,1890
Bill Price,PHA,0.0,0.0,0.0,1890
John Morrill,BSR,0.0,,0.0,1890
Fred Demarais,CHI,0.0,0.0,0.0,1890
Harry Gilbert,PIT,0.0,,0.0,1890
Horace Helmbold,PHA,0.0,0.0,0.0,1890
Frank Keffer,SYR,0.0,0.0,0.0,1890
Jim Powers,BKG,0.0,0.0,0.0,1890
Gus Krock,BUF,-0.1,0.1,0.0,1890
John Coleman,PIT,0.0,-0.1,0.0,1890
Belden Hill,BAL,0.0,,0.0,1890
John Kelty,PIT,0.0,,0.0,1890
(Unknown) McBride,PHA,0.0,,0.0,1890
Bob Stafford,PHA,0.0,,0.0,1890
Ossie France,CHI,0.0,0.0,0.0,1890
Tub Welch,TOL,0.0,,0.0,1890
Tony Vonfricken,BSN,0.0,0.0,-0.1,1890
Marty Honan,CHI,-0.1,,-0.1,1890
William Lackey,PHA,0.0,-0.1,-0.1,1890
Al Mays,COL,0.0,-0.1,-0.1,1890
Ed Green,PHA,-0.9,0.8,-0.1,1890
Al Lawson,- - -,-0.1,0.0,-0.1,1890
Bill Duzen,BUF,0.1,-0.2,-0.1,1890
Dusty Miller,STL,-0.1,,-0.1,1890
Frank McGinn,PIT,-0.1,,-0.1,1890
Philip Reccius,RCH,-0.1,,-0.1,1890
Bob Murphy,- - -,-0.4,0.3,-0.1,1890
Jay Budd,CLI,-0.1,,-0.1,1890
John Rainey,BUF,-0.1,,-0.1,1890
Len Stockwell,CLE,-0.1,,-0.1,1890
Joe McGuckin,BAL,-0.1,,-0.1,1890
Joseph Herr,STL,-0.1,,-0.1,1890
Jack Brennan,CLI,-0.1,,-0.1,1890
Chuck Lauer,CHI,-0.1,,-0.1,1890
Jake Stenzel,CHI,-0.1,,-0.1,1890
Bill Day,- - -,-0.4,0.3,-0.1,1890
Frederick Clement,PIT,-0.1,,-0.1,1890
Pat Murphy,NYG,-0.1,,-0.1,1890
Bill Collins,PHA,-0.1,,-0.1,1890
Con Daily,BKW,-0.1,,-0.1,1890
(Unknown) Macey,PHA,-0.1,,-0.1,1890
Mort Scanlan,NYG,-0.1,,-0.1,1890
Dennis Fitzgerald,PHA,-0.1,,-0.1,1890
Hi Church,BKG,-0.1,,-0.1,1890
Pat Hartnett,STL,-0.1,,-0.1,1890
Ed Beecher,BUF,-0.1,0.0,-0.1,1890
Henry Easterday,- - -,-0.1,,-0.1,1890
George Stallings,BRO,-0.1,,-0.1,1890
John Gilbert,PIT,-0.1,,-0.1,1890
Doc Bushong,BRO,-0.1,,-0.1,1890
Andy Knox,PHA,-0.1,,-0.1,1890
Ed Hutchinson,CHI,-0.2,,-0.2,1890
Ed Andrews,BKW,-0.2,,-0.2,1890
Pete Hasney,PHA,-0.2,,-0.2,1890
Dan Cotter,BUF,-0.1,-0.1,-0.2,1890
Neil Stynes,CLI,-0.2,,-0.2,1890
John Sterling,PHA,0.0,-0.1,-0.2,1890
Sam Campbell,PHA,-0.2,,-0.2,1890
John Gillespie,BUF,-0.2,,-0.2,1890
Bill Delaney,CLE,-0.2,,-0.2,1890
Crazy Schmit,PIT,-0.1,-0.1,-0.2,1890
John Dolan,CIN,-0.1,-0.1,-0.2,1890
Toby Lyons,SYR,0.1,-0.2,-0.2,1890
Henry Meyers,PHA,-0.2,,-0.2,1890
George McMillan,NYG,-0.2,,-0.2,1890
Pat Dealy,SYR,-0.2,,-0.2,1890
Bill Gleason,CLI,0.0,-0.2,-0.2,1890
George Crawford,PHA,-0.2,,-0.2,1890
Mike Mattimore,BKG,-1.1,0.9,-0.2,1890
Charlie Gray,PIT,0.0,-0.2,-0.2,1890
Herman Pitz,- - -,-0.2,,-0.2,1890
Jim Gray,- - -,-0.2,,-0.2,1890
Sumner Bowman,- - -,0.1,-0.4,-0.2,1890
Jerry Kane,STL,-0.2,,-0.2,1890
Hugh Nicol,CIN,-0.2,,-0.2,1890
Shorty Howe,NYG,-0.3,,-0.3,1890
Floyd Ritter,TOL,-0.3,,-0.3,1890
Pop Snyder,CLI,-0.3,,-0.3,1890
John Kerins,STL,-0.3,,-0.3,1890
Pop Tate,BAL,-0.3,,-0.3,1890
Ed Mayer,PHI,-0.3,,-0.3,1890
Gus Creely,STL,-0.3,,-0.3,1890
Fred Dunlap,- - -,-0.3,,-0.3,1890
Tom Quinn,PBU,-0.3,,-0.3,1890
Charlie Stecher,PHA,0.0,-0.3,-0.3,1890
Farmer Vaughn,NYK,-0.3,,-0.3,1890
Bill Grey,PHI,-0.3,,-0.3,1890
Jim Andrews,CHI,-0.3,,-0.3,1890
John Henry,NYG,-0.3,,-0.3,1890
Jack Rowe,BUF,-0.3,,-0.3,1890
Artie Clarke,NYG,-0.3,,-0.3,1890
Al Sauter,PHA,-0.3,,-0.3,1890
Charles Snyder,PHA,-0.3,,-0.3,1890
Al McCauley,PHI,-0.3,,-0.3,1890
Tom Power,BAL,-0.3,,-0.3,1890
Al Schellhase,BSN,-0.3,,-0.3,1890
Fred Hayner,PIT,0.0,-0.3,-0.3,1890
Buck West,CLE,-0.3,,-0.3,1890
Sam Nicholl,COL,-0.4,,-0.4,1890
Dan Long,BAL,-0.4,,-0.4,1890
John Buckley,BUF,-0.2,-0.2,-0.4,1890
Mike Dorgan,SYR,-0.4,,-0.4,1890
Fred Siefke,BKG,-0.4,,-0.4,1890
(Unknown) Lewis,BUF,0.0,-0.3,-0.4,1890
Guy Hecker,PIT,-0.1,-0.2,-0.4,1890
Joe Kappel,PHA,-0.4,,-0.4,1890
Simeon LaRocque,PIT,-0.4,,-0.4,1890
Ned Bligh,- - -,-0.4,,-0.4,1890
Joe Sommer,- - -,-0.2,-0.1,-0.4,1890
Frank Shugart,CPI,-0.4,,-0.4,1890
Ed Sales,PIT,-0.4,,-0.4,1890
Bill Phillips,PIT,-0.1,-0.3,-0.4,1890
Bill Sullivan,SYR,-0.3,-0.2,-0.4,1890
Dan Burke,- - -,-0.4,,-0.4,1890
Jackie Hayes,BKW,-0.4,,-0.4,1890
Joe Daly,PHA,-0.4,,-0.4,1890
Ducky Hemp,- - -,-0.5,,-0.5,1890
Bart Cantz,PHA,-0.5,,-0.5,1890
Ed O'Neil,- - -,-0.6,0.1,-0.5,1890
Lou Hardie,BSN,-0.5,,-0.5,1890
Fred Roat,PIT,-0.5,,-0.5,1890
Kirtley Baker,PIT,0.1,-0.6,-0.5,1890
Robert Gibson,- - -,-0.2,-0.3,-0.5,1890
Jay Faatz,BUF,-0.5,,-0.5,1890
Jocko Halligan,BUF,-0.5,,-0.5,1890
Dad Lytle,- - -,-0.5,,-0.5,1890
Bob Clark,BRO,-0.5,,-0.5,1890
Tom Gettinger,STL,-0.5,,-0.5,1890
Henry Youngman,PIT,-0.6,,-0.6,1890
Tom O'Rourke,- - -,-0.6,,-0.6,1890
Emmett Rogers,TOL,-0.6,,-0.6,1890
Joe Battin,SYR,-0.6,,-0.6,1890
Pat Lyons,CLE,-0.7,,-0.7,1890
Tom O'Brien,RCH,-0.7,,-0.7,1890
Jim Keenan,CIN,-0.7,,-0.7,1890
Patsy Donovan,- - -,-0.7,,-0.7,1890
Ned Williamson,CPI,-0.7,,-0.7,1890
Harry Sage,TOL,-0.7,,-0.7,1890
Tom Ford,- - -,-0.6,-0.1,-0.7,1890
Tom Dowse,CLE,-0.7,0.0,-0.7,1890
Paul Cook,BKW,-0.7,,-0.7,1890
Charlie Bastian,CPI,-0.8,,-0.8,1890
Sam Crane,- - -,-0.8,,-0.8,1890
Cannonball Titcomb,RCH,-0.8,0.0,-0.8,1890
Joe Hornung,NYG,-0.8,,-0.8,1890
Pete Sommers,- - -,-0.8,,-0.8,1890
Kid Baldwin,- - -,-0.8,,-0.8,1890
Jim Toy,BKG,-0.9,,-0.9,1890
Joe Ardner,CLE,-0.9,,-0.9,1890
John Riddle,PHA,-0.9,,-0.9,1890
Jack Ryan,LOU,-0.9,,-0.9,1890
Paul Hines,- - -,-0.9,,-0.9,1890
Dick Johnston,- - -,-0.9,,-0.9,1890
Jack McGeachey,BKW,-0.9,,-0.9,1890
Charlie Comiskey,CPI,-1.0,,-1.0,1890
Bill Wilson,PIT,-1.0,,-1.0,1890
John Peltz,- - -,-1.0,,-1.0,1890
Art Whitney,NYK,-1.0,,-1.0,1890
Charlie Heard,PIT,-0.4,-0.7,-1.1,1890
Mike Jordan,PIT,-1.3,,-1.3,1890
George Carman,PHA,-1.3,,-1.3,1890
Frank Bowes,BKG,-1.4,,-1.4,1890
Fred Osborne,PIT,-0.3,-1.1,-1.4,1890
Bob Gilks,CLE,-1.8,0.4,-1.4,1890
Grant Briggs,SYR,-1.5,,-1.5,1890
Larry Twitchell,- - -,-1.6,0.1,-1.5,1890
Pete Sweeney,- - -,-2.0,,-2.0,1890
Ben Conroy,PHA,-2.1,,-2.1,1890
Taylor Shaffer,PHA,-2.2,,-2.2,1890
Guy Hecker,LOU,2.4,10.4,12.8,1884
Charlie Buffinton,BSN,1.2,9.9,11.1,1884
Charlie Sweeney,- - -,2.9,7.3,10.2,1884
Fred Dunlap,STL,10.2,0.0,10.2,1884
Tony Mullane,TOL,2.1,8.0,10.1,1884
Old Hoss Radbourn,PRO,0.5,9.5,10.0,1884
Pud Galvin,BUF,-1.4,10.7,9.4,1884
Billy Taylor,- - -,3.3,5.5,8.9,1884
Dupee Shaw,- - -,0.0,8.3,8.3,1884
Hugh Daily,- - -,0.5,7.7,8.2,1884
Tim Keefe,NYM,1.0,6.7,7.7,1884
Jim Whitney,BSN,1.2,6.4,7.6,1884
Bill Sweeney,BAL,0.5,7.0,7.5,1884
Mickey Welch,NYG,0.7,6.6,7.4,1884
Jack Lynch,NYM,-0.1,7.1,7.0,1884
Jim McCormick,- - -,0.6,6.4,7.0,1884
George Shafer,STL,7.0,,7.0,1884
Bobby Mathews,PHA,-0.5,7.4,6.9,1884
Dave Orr,NYM,6.6,,6.6,1884
Ed Morris,COL,0.0,6.5,6.4,1884
Ned Williamson,CHI,6.4,0.0,6.3,1884
Hardie Henderson,BAL,0.3,5.8,6.1,1884
Ezra Sutton,BSN,6.0,,6.0,1884
Dick Burns,COR,3.0,3.0,6.0,1884
Jack Glasscock,- - -,5.8,0.0,5.8,1884
Dude Esterbrook,NYM,5.7,,5.7,1884
Adonis Terry,BRO,0.3,5.3,5.7,1884
Fred Pfeffer,CHI,5.6,0.0,5.6,1884
John Reilly,CIN,5.6,,5.6,1884
Sam Barkley,TOL,5.5,,5.5,1884
Charley Jones,CIN,5.3,,5.3,1884
Bob Emslie,BAL,-0.5,5.7,5.2,1884
Arlie Latham,STL,5.2,,5.2,1884
Jumbo McGinnis,STL,0.7,4.5,5.2,1884
Harry Stovey,PHA,5.1,,5.1,1884
Larry Corcoran,CHI,0.2,4.9,5.1,1884
Bill Wise,WST,1.3,3.8,5.1,1884
Dan Brouthers,BUF,5.1,,5.1,1884
Sadie Houck,PHA,5.0,,5.0,1884
Dave Rowe,STL,4.9,0.1,4.9,1884
Jack Gleason,STL,4.8,,4.8,1884
King Kelly,CHI,5.0,-0.2,4.8,1884
Paul Hines,PRO,4.8,0.0,4.8,1884
Frank Fennelly,- - -,4.7,,4.7,1884
Pop Smith,COL,4.7,,4.7,1884
Al Atkinson,- - -,-0.2,4.9,4.7,1884
Candy Nelson,NYM,4.6,,4.6,1884
Larry McKeon,IND,-0.4,5.0,4.5,1884
Buck Ewing,NYG,4.5,0.0,4.5,1884
Cap Anson,CHI,4.7,-0.2,4.5,1884
Deacon White,BUF,4.4,,4.4,1884
Jumbo Schoeneck,- - -,4.4,,4.4,1884
James Burke,BSU,0.4,3.8,4.3,1884
Jim O'Rourke,BUF,4.1,0.1,4.2,1884
Pete Browning,LOU,4.3,-0.1,4.2,1884
Yank Robinson,BAL,3.4,0.8,4.2,1884
Charlie Ferguson,PHI,0.7,3.4,4.2,1884
George Gore,CHI,4.2,,4.2,1884
Fred Corey,PHA,4.1,,4.1,1884
Jack Rowe,BUF,4.0,,4.0,1884
Sparrow Morton,WST,4.0,,4.0,1884
Emmett Seery,- - -,3.9,,3.9,1884
John Richmond,COL,3.8,,3.8,1884
Bid McPhee,CIN,3.8,,3.8,1884
George Bradley,COR,-0.1,3.7,3.7,1884
Abner Dalrymple,CHI,3.6,,3.6,1884
Hardy Richardson,BUF,3.5,,3.5,1884
Charlie Bennett,DET,3.5,,3.5,1884
Bill Kuehne,COL,3.4,,3.4,1884
Bill Gleason,STL,3.4,,3.4,1884
Henry Boyle,STL,1.9,1.3,3.3,1884
Barney Gilligan,PRO,3.3,,3.3,1884
Chief Roseman,NYM,3.3,,3.3,1884
Jimmy Wolf,LOU,3.2,,3.2,1884
Buttercup Dickerson,- - -,3.2,,3.2,1884
Bob Barr,- - -,-0.6,3.8,3.2,1884
Hank O'Day,TOL,-0.1,3.3,3.2,1884
Phil Baker,WST,3.2,,3.2,1884
Ed Crane,BSU,3.2,0.0,3.2,1884
Monk Cline,LOU,3.2,,3.2,1884
Jack Burdock,BSN,3.2,,3.2,1884
Fred Mann,COL,3.1,,3.1,1884
Joe Start,PRO,3.1,,3.1,1884
Fred Carroll,COL,3.1,,3.1,1884
John Morrill,BSN,2.9,0.2,3.1,1884
Tommy Bond,- - -,0.8,2.2,3.1,1884
Jim Keenan,IND,3.0,0.0,3.0,1884
John Harkins,CLE,-0.4,3.5,3.0,1884
Roger Connor,NYG,3.0,,3.0,1884
Dasher Troy,NYM,3.0,,3.0,1884
Arthur Irwin,PRO,3.0,0.0,3.0,1884
Fred Lewis,- - -,2.9,,2.9,1884
Buster Hoover,- - -,2.9,,2.9,1884
Tom McLaughlin,LOU,2.8,,2.8,1884
Daisy Davis,- - -,-0.6,3.4,2.8,1884
Jerry Denny,PRO,2.8,,2.8,1884
Jack Farrell,PRO,2.8,,2.8,1884
Joe Gerhardt,LOU,2.7,,2.7,1884
Frank Mountain,COL,0.9,1.7,2.6,1884
Jocko Milligan,PHA,2.6,,2.6,1884
William Harbridge,COR,2.6,,2.6,1884
Fatty Briody,- - -,2.6,,2.6,1884
Charlie Geggus,WST,0.4,2.2,2.6,1884
Jersey Bakley,- - -,-0.4,2.9,2.6,1884
Tom Brown,COL,2.7,-0.2,2.6,1884
Pop Corkhill,CIN,2.5,0.0,2.6,1884
Pretzels Getzien,DET,-0.2,2.7,2.5,1884
Bill Krieg,CUN,2.5,,2.5,1884
Marr Phillips,IND,2.5,,2.5,1884
Sam Kimber,BRO,0.0,2.5,2.5,1884
Joe Hornung,BSN,2.5,,2.5,1884
Hugh Nicol,STL,2.5,,2.5,1884
Joe Sommer,BAL,2.5,,2.5,1884
Philip Reccius,LOU,1.6,0.9,2.4,1884
Tom O'Brien,BSU,2.4,,2.4,1884
Chris Fulmer,WST,2.4,,2.4,1884
Jim Field,COL,2.4,,2.4,1884
Eddie Fusselback,BAL,2.4,,2.4,1884
Joe Quinn,STL,2.4,,2.4,1884
Sam Trott,BAL,2.3,,2.3,1884
Jimmy Macullar,BAL,2.3,,2.3,1884
Bob Black,KCC,1.0,1.3,2.3,1884
Cliff Carroll,PRO,2.2,,2.2,1884
Will White,CIN,0.4,1.8,2.2,1884
Ned Hanlon,DET,2.2,,2.2,1884
